Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank
11.95791,0.1000002,0.00017879194962301854,-0.0001759093846353378,0.0005070883698757853,-0.09999895260705391,2.8715164442247453e-06,-7.828843213341423e-07,-3.17233292719365e-07,-2.726760637572403e-07,4.6559666978097345e-05,-6.49499675606756e-05,-7.732239168779193e-07,-2.915710618048905e-06,2.4262601429463412e-06,1.8539455919234796e-06,-2.479162778722551e-07,5.885226537874378e-08,1.6031436554713758e-05,-2.6025948965047363e-05,-1.4600650177156603e-07,-9.346393802658858e-07,1.4418349210131947e-06,8.796229371556664e-07,2.963604949076492e-07,-1.1504340067775273e-07,4.816060092487751e-06,-9.72271824131503e-06,1.1494683640794694e-07,6.32766104115411e-07,6.803136213639128e-07,3.224733959096956e-07,-2.0469415490135827e-07,1.1359637294131519e-07,1.2374368670764583e-06,-3.398531967077844e-06,-5.90164025403267e-07,6.331288277970727e-07,2.766408335764402e-07,1.0882994290603197e-07,2.473246283701842e-07,-1.3168317003515603e-08,100mV,2,22
9.52744,0.0999996,0.00015987463351758722,-0.000155935827775509,0.0009007336101079908,-0.09999557175275636,2.616295090390226e-06,-3.7684162097534905e-07,-2.432499255435967e-08,-2.4167882266414783e-07,4.392900878121427e-05,-5.759826674502672e-05,-4.086475049639891e-07,-1.80975141809932e-06,2.1621999543469903e-06,1.7401455943262696e-06,-1.3322145874054046e-07,4.666405361667001e-09,1.5706609377106188e-05,-2.313675485129296e-05,-1.4645418875240477e-07,-4.1922416512902137e-07,1.2871553126286374e-06,8.716349507223842e-07,-2.0498230091469177e-07,-1.2955444716748084e-07,5.00719989427724e-06,-8.719510495506614e-06,-3.8597920835523223e-07,3.818734591215332e-07,6.143212237281598e-07,3.452253299924147e-07,5.063486698914035e-07,-1.0811964309578662e-08,1.4197378341011152e-06,-3.0946970220367496e-06,3.8370508665567555e-08,2.760536034917517e-07,2.5473963733983615e-07,1.247651245501567e-07,-3.8025816206826024e-08,-5.541293114068278e-08,100mV,2,21
7.524077,0.1000006,0.0001420555426316862,-0.00013773777184906583,0.0012280367663040595,-0.0999930747819353,2.3599688822101025e-06,-5.1388808546037046e-08,-2.457966148102139e-07,-1.8359883942443778e-07,4.098899136756207e-05,-5.086417950857045e-05,-5.86732347805821e-07,-2.109166945757999e-06,1.916922289622906e-06,1.6186116163098316e-06,-7.137491655123187e-08,-3.1795354726726424e-08,1.5115512302208058e-05,-2.0457483063203303e-05,-3.9561552698672103e-07,-1.3556562820560842e-06,1.141314539008912e-06,8.481981174308251e-07,-2.867550017124027e-07,-1.1256090344861514e-07,5.045869796373379e-06,-7.76049692352236e-06,-1.881533804933211e-07,4.7298670904241483e-07,5.473332418415832e-07,3.5412504223168926e-07,-1.2007634367828254e-07,-8.906815347862513e-08,1.531328123007117e-06,-2.785337805267635e-06,-3.1548916964939457e-07,7.831277207464787e-07,2.299209627182303e-07,1.345208779364053e-07,5.138705182762754e-08,9.995470319051246e-08,100mV,2,20
5.98659,0.0999999,0.000126672655577842,-0.00012224881877804364,0.0014788298639213985,-0.0999889536752262,2.1301591783244745e-06,1.734722969198045e-07,1.7155603754278894e-07,-1.1050940989969767e-07,3.803461084741703e-05,-4.512004176577536e-05,-5.361068168359011e-07,-2.3776465517397663e-06,1.708104818303754e-06,1.5014970556758096e-06,-2.676468772614856e-07,-9.904085606417651e-08,1.4366421055888558e-05,-1.8153861752619005e-05,-1.6993024437323273e-07,-1.4186329797555112e-06,1.0145321713945514e-06,8.131656168112832e-07,3.541734348520268e-08,1.0623532505790248e-07,4.965215429144288e-06,-6.916388203480919e-06,3.224810194046802e-08,-8.327245218352069e-08,4.894819634514131e-07,3.528716954620361e-07,4.0603386152402833e-08,-8.501913851557293e-08,1.5832562772505041e-06,-2.504704801484224e-06,-1.7945850824972144e-07,4.2079449461042837e-07,2.0860633365370742e-07,1.4020303335041201e-07,1.0610797954602819e-07,-5.199673255261873e-08,100mV,2,19
4.76372,0.0999996,0.00011291832382941803,-0.00010858839964899602,0.0016776097335107385,-0.09998555072384173,1.91802714396851e-06,3.299667390524509e-07,-1.2227831838907126e-07,-1.3617175129960676e-07,3.50835448903088e-05,-4.0049865173798694e-05,-5.964458957560677e-08,-2.554423247036403e-06,1.5191747252054734e-06,1.3843824950417877e-06,-3.6891362813303316e-07,-2.199146283663987e-07,1.351457835542789e-05,-1.610877635890604e-05,3.6667552468514315e-08,-1.2109203627819627e-06,9.006740584587627e-07,7.686927987211628e-07,-1.7271359344067825e-08,-1.1777018120270336e-07,4.801696985994899e-06,-6.154038705014172e-06,1.2271561973906133e-07,5.909858160655273e-07,4.3591354244654235e-07,3.443108420505582e-07,-2.4643975052478997e-09,-2.55371282569218e-07,1.5876756946329202e-06,-2.2406446128848727e-06,-8.523522592848615e-08,2.5318466533383313e-07,1.8757719895208863e-07,1.3984892753264592e-07,1.1731354490166521e-07,2.464577596506233e-07,100mV,2,18
3.76506,0.1,0.00010026332215487003,-9.618088534786332e-05,0.001840516087352663,-0.09998305375302068,1.71804850741419e-06,4.39537575185558e-07,-1.723688788848498e-07,1.2299503740306457e-07,3.212805951581815e-05,-3.544262255263009e-05,3.922969864742649e-08,-2.4141067451446975e-06,1.3479223016368563e-06,1.2672679344077658e-06,-1.7568730891187137e-07,-2.5128553119917446e-07,1.2583186142083734e-05,-1.4243782223526516e-05,7.944722546817059e-08,-1.0247674315667923e-06,7.958164204785677e-07,7.187996756969436e-07,-2.2705894802137773e-07,-4.9304677599750437e-08,4.5740969908004794e-06,-5.448036778173228e-06,-1.477558176569608e-07,4.0073199697577846e-07,3.8643197766606073e-07,3.290924678087745e-07,-1.2985165298644832e-07,-1.3117902499725693e-07,1.5567397729560087e-06,-1.990947530778373e-06,-2.1526429642575156e-07,4.706110512284971e-07,1.6783654538831316e-07,1.3747083903916794e-07,-4.4315420540045805e-08,2.8570284891908404e-07,100mV,2,17
3.008665,0.1000001,8.950093597434166e-05,-8.572343896672165e-05,0.001963707346887507,-0.09998084404432946,1.544586375154365e-06,5.066446603705907e-07,2.2497011039557885e-07,-5.439707281261719e-07,2.9425585786470814e-05,-3.1560164382177706e-05,-3.5855705495364513e-07,-2.7057882923841484e-06,1.2020815280171308e-06,1.1623067715753875e-06,-1.2481473251027433e-07,1.4071502285416489e-07,1.1681624996070885e-05,-1.2671574489732053e-05,6.518562194404948e-08,-8.707567020030636e-07,7.078946528203978e-07,6.702042041016364e-07,9.955340904364566e-09,1.7084473231508914e-07,4.324399908693981e-06,-4.850310577201475e-06,-1.5169418145730076e-07,3.0608045101310015e-07,3.445726925304664e-07,3.131103077578746e-07,1.1193710268508713e-07,3.4186944540307717e-07,1.5070213274038296e-06,-1.777710642076805e-06,6.304534229991927e-08,-1.7114569463883163e-07,1.5104574244186578e-07,1.3380902028153265e-07,-1.9823219329022426e-08,-6.964623934501298e-08,100mV,2,16
2.38186,0.1000002,7.950421385531684e-05,-7.60758508209077e-05,0.0020657075000736665,-0.09997884425796391,1.3799630776593717e-06,5.463675991435252e-07,-8.573427758785201e-08,9.089296406145503e-08,2.6761781959219615e-05,-2.798154115676641e-05,-4.925194290183476e-08,-2.506914510175432e-06,1.0661844435078412e-06,1.0562407543974056e-06,-1.7964887465346902e-07,-4.385688388953324e-08,1.0750232782726731e-05,-1.1222005588299631e-05,9.654365322369893e-09,-1.1877184215242792e-06,6.264490993944202e-07,6.175666228829369e-07,-5.854616548229419e-08,1.1449925991254277e-08,4.042662050564965e-06,-4.294568841362673e-06,-1.0361786987044937e-08,9.556355903080055e-08,3.058946145121696e-07,2.9333010040852657e-07,1.1408770166880528e-08,4.00361649799132e-08,1.435205794939571e-06,-1.5755222968312762e-06,4.3939836353801184e-08,-3.6464336608727375e-09,1.3497265287832278e-07,1.274858283762065e-07,-1.4315630901621145e-08,-7.59512895419843e-08,100mV,2,15
1.890121,0.1000002,7.070183928388992e-05,-6.762813449441965e-05,0.002146151944977092,-0.09997719802498896,1.2341223040396464e-06,5.62045924249384e-07,-2.17654096375293e-08,3.384011971267917e-08,2.429132764244912e-05,-2.4851488795670338e-05,-1.7958203096555996e-07,-2.5698912078748585e-06,9.47544852420582e-07,9.59437062654925e-07,-1.822599769284349e-07,-6.25006491075365e-08,9.855300762787506e-06,-9.951423090855053e-06,8.294573570498213e-08,-1.1280562868616643e-06,5.557467076833574e-07,5.671559860832369e-07,6.391482952427924e-08,5.5108079729643725e-08,3.7553999207079304e-06,-3.8051183662601095e-06,2.4265827604152574e-08,3.3558116689507204e-07,2.716053494109155e-07,2.7326484063801267e-07,3.907792480597087e-08,-1.516993742727251e-07,1.3534465733648763e-06,-1.3976407471890356e-06,-2.7679451881591373e-09,-8.082348728377219e-08,1.1977957980105329e-07,1.2065197279234222e-07,1.1418802244338612e-07,7.187781310372044e-08,100mV,2,14
1.502404,0.1,6.291924527345549e-05,-6.0193569602850466e-05,0.002209262330052337,-0.09997562913181822,1.1059591999495845e-06,5.638474997453258e-07,-2.1277671686662419e-07,-4.9337149268967734e-08,2.2012013127468102e-05,-2.2098191766425213e-05,-5.3048863248850485e-08,-2.624029070809454e-06,8.444947561497953e-07,8.704982765716268e-07,-2.2854320934926213e-07,1.434591495923415e-07,9.006772625363649e-06,-8.836625056140637e-06,-3.725151218433984e-08,-1.0326222830514292e-06,4.931139511417171e-07,5.192763496184465e-07,-1.7495677921855802e-07,-6.458624951010277e-08,3.470347499542103e-06,-3.3764348801657646e-06,-3.046797166737435e-08,3.9463275904630627e-07,2.416872195571744e-07,2.5417837133226936e-07,1.0754598062246212e-07,4.6127702074596556e-08,1.2661630800621616e-06,-1.2396465757676662e-06,-6.28858676236748e-08,1.2345266807301374e-07,1.0674675108593911e-07,1.1349936672977116e-07,-1.1054034582137458e-07,-4.3673599602141e-08,100mV,2,13
1.195791,0.1000001,5.603047842861467e-05,-5.3629629935617216e-05,0.002259117777543371,-0.09997461266582025,9.90497280445717e-07,5.522927120281303e-07,-3.473822266459028e-08,-1.2155519121987346e-07,1.991831414254856e-05,-1.9670826769133268e-05,2.787753016867125e-08,-2.6936348945825046e-06,7.51527339666121e-07,7.876065792926881e-07,-8.852537168426026e-08,-3.1519461548085656e-08,8.21017264218318e-06,-7.855514397244303e-06,5.817829317938189e-08,-1.0982252195303568e-06,4.3844984608231083e-07,4.727107164268829e-07,-9.776300362513785e-08,-8.927395469758077e-08,3.1919242044498994e-06,-2.9974698396235993e-06,-6.740050135359487e-08,5.627751281174826e-07,2.1386035800879256e-07,2.3368939992021637e-07,-2.957533774447398e-08,4.7300725933324306e-08,1.1788795867594473e-06,-1.1004349282215647e-06,-1.1928405262704992e-08,1.873688234225077e-07,9.534972552075236e-08,1.0535864523175263e-07,-2.448447827914761e-08,-3.271370965879245e-08,100mV,2,12
0.9486946,0.1000004,4.980351933679063e-05,-4.767998928453978e-05,0.002299330056305974,-0.09997398289884327,8.830932846552085e-07,5.603195893343778e-07,2.8298380237455266e-07,6.632166632782986e-08,1.7961617096483914e-05,-1.747216662138135e-05,5.8775102351246797e-08,-2.7212562532226046e-06,6.682903754041812e-07,7.228506241551007e-07,-2.3844712370325616e-07,-1.1852446526444717e-07,7.451137706753245e-06,-6.9638969403418894e-06,-8.316698278768933e-09,-1.3048329821583011e-06,3.8869118383195176e-07,4.380564074498413e-07,-1.470689297102988e-07,8.524164513223411e-08,2.92013003543132e-06,-2.6527552837951576e-06,-2.394400563036505e-07,4.5812321401643904e-07,1.9016697753818433e-07,2.20567265828347e-07,3.0269893380294464e-07,1.3805121902691367e-07,1.0882815304199208e-06,-9.699159432103716e-07,-4.4220248386715476e-09,-1.5879154480259161e-07,8.370693615492945e-08,1.0240905977946751e-07,-1.1785635984166044e-07,-7.308945162182704e-08,100mV,2,11
0.7515633,0.0999995,4.42704087740059e-05,-4.24661816276346e-05,0.0023315266167912192,-0.09997231456878139,7.948372985574934e-07,4.996645220713685e-07,-1.203130034791109e-08,-7.771469232028554e-08,1.6169543347914256e-05,-1.5547510351339214e-05,7.97456245298313e-10,-2.671537807670425e-06,5.964502046880155e-07,6.358507469629027e-07,-9.133190059587658e-08,6.403445210427778e-09,6.745135779912302e-06,-6.191603752764707e-06,-8.770733752677505e-08,-1.2761067691725976e-06,3.462116334667353e-07,3.856992382640562e-07,-1.8106883345843924e-07,-5.6110061087128516e-08,2.663803827251197e-06,-2.358864027864499e-06,-1.2036448969161607e-08,4.6258119081551647e-07,1.6911696108943359e-07,1.9394193338080944e-07,-5.4528009101114727e-08,1.6734355937930467e-07,1.0016835992386536e-06,-8.653154048363984e-07,8.278624998019419e-08,-7.962987998858584e-08,7.522986384847871e-08,8.816734363356728e-08,6.002530028601498e-08,1.7987780047387815e-08,100mV,2,10
0.5978954,0.0999999,3.942341275984124e-05,-3.786667298688523e-05,0.0023566631580080556,-0.09997214884062956,7.1091510363041e-07,4.721600570210339e-07,-3.244000409175598e-07,-5.957739233430712e-08,1.4561980275060464e-05,-1.3851558930837104e-05,-2.51142121105115e-07,-2.5709960622204627e-06,5.324719565242985e-07,5.723380844204233e-07,-2.0935542490002692e-07,8.08774925641853e-09,6.105425113807597e-06,-5.509908621527051e-06,1.9228211069740858e-07,-1.3600756994385002e-06,3.0747941758550396e-07,3.49178167384682e-07,8.635679672033913e-09,4.668977462583567e-09,2.4251552886007375e-06,-2.095908693610751e-06,-1.0902771183389508e-07,3.1791620319038285e-07,1.5062390905271417e-07,1.7559461163227518e-07,5.715960642419156e-08,2.6501268353069656e-08,9.180465672181706e-07,-7.680442492202933e-07,-3.425203150980724e-08,1.7907656010244612e-07,6.719589337733246e-08,8.131509222484867e-08,1.791447296155699e-08,-2.3085069765005605e-08,100mV,2,9
0.4763719,0.0999973,3.514431187931702e-05,-3.377318763642248e-05,0.0023731265926119002,-0.09996918783098334,6.376286785758487e-07,4.6195650616851204e-07,1.2334848030822328e-08,4.690522122322845e-08,1.3102467684517604e-05,-1.2341223040396462e-05,-1.045969475973498e-06,-1.5335378316983252e-06,4.749985383203251e-07,5.27721193323636e-07,-1.0208727095131036e-07,-8.568410615201813e-08,5.514328038909468e-06,-4.900029022753654e-06,-4.015193161824559e-07,-9.995954245254622e-07,2.7431290547025266e-07,3.2366210870013086e-07,-1.9537680771944535e-08,-1.0168210981423393e-07,2.2008698564431294e-06,-1.8594698636514992e-06,-3.6624606780100683e-07,4.282751319282092e-07,1.335376680542523e-07,1.6577709688810734e-07,1.8086819190927755e-08,1.1750523713062752e-07,8.378254133779912e-07,-6.784798946065138e-07,1.1411344477505785e-08,9.299754586167877e-08,5.879981794295796e-08,7.819098398013194e-08,-5.15542715328347e-08,5.2353003884902186e-08,100mV,2,8
0.3780242,0.1000004,3.126406341755584e-05,-3.010175664598045e-05,0.0023898717650738745,-0.09997189472413007,5.713837112366906e-07,4.2890832395367487e-07,5.05278618457686e-08,-2.5977810461209403e-07,1.1761174508954372e-05,-1.0987776467031586e-05,-1.069499006544653e-06,-1.869413552761935e-06,4.234417256224955e-07,4.731713302035652e-07,-1.535463592822713e-07,-4.855480190684556e-10,4.9685299921811e-06,-4.3586503934077035e-06,-3.4321482653971907e-07,-8.101957683302999e-07,2.440992270790625e-07,2.9094681909962425e-07,-3.881298073389503e-08,-1.0011935963363782e-07,1.993157239469581e-06,-1.652862101023555e-06,-2.541004791009043e-07,3.294445848887184e-07,1.1885934661659976e-07,1.4986133858337833e-07,-2.687942684993953e-08,5.009568701994215e-08,7.627954176806324e-07,-6.021765542758463e-07,-1.2924707668853382e-07,6.151731769140551e-08,5.2535647356773975e-08,7.095310525916718e-08,6.200350884618854e-08,-1.36986249923186e-07,100mV,2,7
0.3004808,0.0999999,2.7837910091837894e-05,-2.686011399597837e-05,0.0024029377725649868,-0.09997106608337088,5.125734192745363e-07,3.9638141201909365e-07,9.848326922158054e-08,-5.4960183926941184e-09,1.0556883272246034e-05,-9.793428919433683e-06,-8.22897726314536e-07,-1.9003494744388466e-06,3.78237272984716e-07,4.2426406871192855e-07,-1.4398461831911076e-07,-1.7453107883919682e-07,4.474660099696121e-06,-3.88024846176118e-06,-4.0589763298321535e-07,-9.655414933998218e-07,2.1767221598656088e-07,2.6168033233892037e-07,-1.0498127118146816e-07,-9.811543006429862e-08,1.8020174376800924e-06,-1.4694562796532943e-06,-2.1869078120777317e-07,3.520036114026951e-07,1.0571431994268947e-07,1.3532532238543954e-07,7.308557358307397e-08,-7.07691028164503e-08,6.932230709942534e-07,-5.350080391891979e-07,-1.1608130085001311e-07,5.1340747382003275e-08,4.6477344280806394e-08,6.425057266282138e-08,2.6431817208904986e-08,7.646833927864004e-08,100mV,2,6
0.238186,0.0999733,2.305278592102705e-05,-2.55641198485849e-05,-0.0044171435921726695,-0.09987566191062797,5.024605769637885e-07,3.012852726677443e-07,-3.5523343211119917e-07,1.0773633597766622e-07,7.476549356702137e-06,-1.045302696375926e-05,-1.020723554176447e-06,-1.7688718073119728e-06,4.248887533589331e-07,2.736687753867655e-07,-1.4687602214155636e-07,3.950495101054681e-08,2.607456255625394e-06,-4.597298932058163e-06,-3.468060451046703e-07,-8.253364713115875e-07,2.6894817470973794e-07,1.354640920912474e-07,-7.579436707927816e-08,7.776741596965774e-08,8.096853256226307e-07,-1.9036640374756583e-06,-6.06890083885062e-08,5.222360334394505e-07,1.4090958770442576e-07,5.2035402454714866e-08,9.641503712932718e-09,3.192397082109819e-08,2.1172191242287608e-07,-7.425783509230325e-07,-1.350118752075917e-07,7.45338608534655e-08,6.547928118056756e-08,1.613064142640554e-08,-1.1284783412216849e-07,-1.5659465242179267e-07,100mV,2,5
0.1890121,0.1000077,2.0829818977671846e-05,-2.2513617000372312e-05,-0.0030024880880613327,-0.09996259185054007,4.440775321770793e-07,2.907197715316026e-07,-1.1567747658669485e-07,1.5848538966342475e-07,7.098689170505574e-06,-9.032184275312541e-06,-1.0480222953476302e-06,-1.94012423088059e-06,3.6565972159979483e-07,2.673131007636786e-07,-3.295911990603801e-07,1.3500160006217758e-08,2.6472310120671376e-06,-3.925547489930943e-06,-3.607898551006762e-07,-7.306218381657753e-07,2.2958574990977402e-07,1.4363382706438147e-07,-3.05297109282067e-08,2.12493763668715e-07,9.168960823880932e-07,-1.6208213250010393e-06,2.3006868174423753e-07,5.779757142043021e-07,1.2068169337423895e-07,6.323998448998432e-08,-1.0564495718687246e-07,6.790211627504252e-08,2.917637484027638e-07,-6.381100636142283e-07,-1.5463453032725666e-07,1.621872041483709e-07,5.706471048444764e-08,2.475970854518101e-08,1.0929780452722144e-07,-5.189126315678737e-08,100mV,2,4
0.1502404,0.1000066,1.8770370477466025e-05,-1.9896217055636482e-05,-0.0018853543912603094,-0.09998881004416126,3.935469081954467e-07,2.7729236618404287e-07,-1.524942064889526e-07,1.6817971314805776e-08,6.630230927969487e-06,-7.845570708133865e-06,-5.957874025660877e-07,-1.9555921917190455e-06,3.16454922832887e-07,2.5511418296299593e-07,-1.3044330248851925e-07,-1.5333544258769547e-07,2.5787300426396906e-06,-3.3653863367097247e-06,-3.4051898193644537e-07,-9.22062712764441e-07,1.9638200420307584e-07,1.4375701832391632e-07,-3.42751892568911e-08,-1.7213995306444067e-07,9.464827559381531e-07,-1.3777533689681637e-06,8.068198858773068e-08,4.498296248711627e-07,1.0268746097747282e-07,6.780755179160228e-08,1.010968684673675e-07,-9.697069047681831e-08,3.278113891950466e-07,-5.410121491595137e-07,3.9101082553054727e-10,-1.4513709188701028e-07,4.862939062371729e-08,2.913687629742104e-08,-1.3191474750599462e-08,4.712194945166212e-08,100mV,2,3
0.1193355,0.1000042,1.686228702260795e-05,-1.7601434579817014e-05,-0.000994560050845372,-0.0999992840633576,3.487268343845028e-07,2.698379139142528e-07,9.67648782093192e-08,-9.810642550138195e-08,6.119788220300448e-06,-6.834628981906223e-06,-8.530827889781749e-07,-2.0837552958091075e-06,2.742339083845419e-07,2.43223961466475e-07,-2.098699555687747e-07,-9.473009005810728e-08,2.447252375512817e-06,-2.8925086767912215e-06,-2.502983438413773e-07,-9.901217404536462e-07,1.6798194422019464e-07,1.4163569798035667e-07,-1.657680370824734e-07,-8.312067834206507e-08,9.303379613275802e-07,-1.1711456063402194e-06,-1.8356933981341018e-08,3.128523242681761e-07,8.686754878722493e-08,7.021139443987633e-08,-6.544287622987991e-09,1.1437065486671445e-08,3.368893144402672e-07,-4.555037148484465e-07,-3.3791561364189874e-08,2.61900087868261e-08,4.0633427142059804e-08,3.2446180227547906e-08,8.228204969957783e-08,-4.8228107525393915e-08,100mV,2,2
0.0946587,0.1000039,1.5108883176134435e-05,-1.559059967081777e-05,-0.0002829918678112756,-0.10000347146132742,3.092266342476421e-07,2.6020921877774866e-07,2.2319516188936605e-07,-1.1130943493134951e-07,5.599401823520973e-06,-5.972842592335119e-06,-5.100068426296983e-07,-2.3754368430485584e-06,2.387656532110938e-07,2.2940543768057144e-07,-1.4074330712541237e-07,-8.051736529023569e-08,2.283733932363428e-06,-2.495865966719392e-06,-1.8973796259578632e-07,-9.462295233221406e-07,1.4431496976844634e-07,1.3661070993111522e-07,1.1864091691247384e-07,-8.152319154084319e-08,8.880052461048947e-07,-9.987297711456814e-07,-5.7910763748137346e-08,4.2294509359414655e-07,7.363680751318271e-08,7.013587764535429e-08,4.354110546901617e-08,1.9949272161312385e-08,3.3015401186403075e-07,-3.837503856838453e-07,-1.4086682984125088e-08,-9.399437859791304e-08,3.391466423537707e-08,3.3948097127875044e-08,-3.430091026605676e-08,2.691800836368802e-08,100mV,2,1
1500059,0.1056348,-0.006781077796629145,-0.019494105316553913,-0.056898971284063585,-0.08900127664508571,-3.3480401234837426e-05,-7.509915957939376e-05,-0.0006237112703260135,-0.00020282916076597876,3.0111700335090884e-05,1.1856191982676316e-05,0.00020483557625759557,-0.00023246466887811434,-1.352341719019272e-06,-1.2285980323116264e-06,-6.25347559611853e-06,-8.901811462531272e-06,-4.956577677870357e-08,-9.527159022143126e-07,1.7576022929868124e-05,-2.87560440530348e-05,1.4142135623730952e-06,7.035544534945617e-07,1.9379145221893822e-06,-7.050075579298999e-06,-1.3534465733648763e-06,-2.815638435695824e-07,5.138677561404113e-06,5.744137742795095e-06,6.231477946097554e-08,4.246325376361875e-07,3.4548795387036475e-06,2.408582473416678e-06,1.2407514301132702e-06,-1.0217267619222555e-06,4.788438733847652e-06,-2.9786873157483314e-06,-7.702914124738172e-08,3.1987776159556814e-07,8.341289021939041e-07,4.517749419174677e-06,100mV,1,73
1191504,0.1501952,-0.023420923388982298,0.020066000022925447,-0.09533539555988986,0.11605920376310101,0.00018402343494945342,4.254241657748127e-05,0.0012201160655004246,-0.0004596061495191087,0.00017026799834668385,7.18630412011197e-05,0.001082947293639345,-0.0006365949768501016,-1.25179997356931e-06,-2.3102504366579234e-06,-1.30450152585462e-05,1.1287191994690265e-05,-5.704362986353352e-06,-6.25164595732221e-07,-2.1887164586414856e-05,6.283748605188079e-05,-9.922003029340311e-07,5.8015901687665025e-06,-8.325077494125994e-06,2.2023061670924144e-05,-7.128745628123386e-08,4.641493105882322e-06,4.939803779195398e-06,6.741821216875489e-06,-1.7702506655352866e-07,-3.9833722518168184e-07,-2.907976637629677e-06,-7.363854213450531e-06,2.40637276472547e-06,-4.227172726280829e-06,8.97362699499553e-06,-1.0956840545354676e-05,3.956618203838018e-07,1.0344911441770183e-06,2.1146912174860187e-06,5.2900426067518586e-06,100mV,1,72
946464.9,0.1423304,0.0171508528805928,0.02489408093069337,0.0959098535283432,0.10516290923588544,-0.00016769921199315458,-4.97118164261055e-05,-0.0010583510261975091,9.627258825854846e-05,-0.00012898953514057355,0.000387366352986138,0.0008172044118716387,0.0025043103684828437,-1.5633688990296325e-06,-4.139889232978115e-06,-4.764242423678925e-05,-9.255364853124545e-06,-1.0595553174342175e-06,1.2283770614425056e-05,0.00011051416077338376,3.0660812944856067e-05,7.161260386660165e-07,-1.0573456087430093e-06,-3.7995940945320896e-06,2.724570816259416e-06,2.1887164586414853e-06,3.1167941089488296e-06,2.6842436326448704e-05,2.6531972255333992e-05,1.0038687801633891e-06,-9.649324976845247e-07,1.6793786053180507e-06,-5.081225135432707e-06,3.783021279348029e-06,8.731888178740416e-07,1.8462116115042515e-05,6.49764840649701e-06,1.140209684663308e-06,1.0006069186788625e-06,6.338549380730037e-06,3.2145206855261926e-08,100mV,1,71
751816.4,0.1361148,-0.027275019948383036,-0.011533022086587151,-0.13043788870222578,-0.03889955712041657,-0.00010022133768973707,0.0001329835835999319,-0.0003406729986322226,0.0008448147219682821,-0.0006247277363239692,-9.369606792459998e-05,-0.003567625505255151,0.001017437164925448,-3.948749431188627e-06,7.698625080168537e-06,1.549005792536781e-05,6.488146659124816e-05,-3.252691193458119e-06,2.4071461627673926e-05,0.0001368660417703843,0.00011729796645539221,3.335527648019777e-07,7.667362121605327e-07,4.7464542687147e-06,-4.735405725258661e-06,-1.6031436554713758e-06,2.8814601333351815e-06,1.6804834596636545e-05,1.0882815304199208e-06,5.516338873818466e-07,5.069557873543128e-07,-1.758928118201537e-06,2.8637824638055178e-06,2.5575190489127854e-08,4.984975749115417e-07,-5.00719989427724e-06,-6.9152833491353145e-06,2.065153968046519e-08,7.371685421052172e-07,-1.8926154940196185e-06,2.0207785981096805e-06,100mV,1,70
597246.1,0.1338534,0.002809487711553847,-0.02944968265974844,-8.156034779248585e-05,-0.13385343542622594,-2.296992184510676e-06,-0.00016342342567566718,-0.000169366437200671,-0.0008054443422170298,0.0005976588048566717,0.0006805604458247208,0.004154590424900722,0.0025684968816907065,7.398104698164254e-06,9.573562904658491e-06,7.85485148463694e-05,3.15877857408178e-05,-2.0550290828234037e-06,4.1456344755752555e-05,0.00016583311300342947,0.00022144043221767782,5.085918556692833e-07,9.273129806147513e-07,8.059912451181039e-06,6.905339660024879e-06,-2.172143643457426e-06,-5.9540600684598515e-06,-4.100335447405493e-05,3.811747492333733e-06,-8.845077191884508e-07,-1.62526725888775e-07,-5.496650369379804e-06,-1.986528113395957e-06,1.777710642076805e-06,-1.086071821728713e-06,-1.0086215321018739e-05,-8.809003697500537e-06,-1.8414552135464266e-07,-4.801202011248069e-08,-1.4407300666675907e-06,-1.3910116211154114e-06,100mV,1,69
474433.6,0.1299559,0.0008342037008331015,-0.028974628436769095,-0.007839263094674814,-0.1297191809504104,-2.1644096630381978e-05,-0.0001508512880770395,-0.00021698897405923937,-0.0006984646104952332,0.0008574984498558157,0.0007969270200667688,0.005083361923737105,0.0029990597250269236,1.0828677441264615e-05,1.1184440540549095e-05,8.47666351034286e-05,3.945766324455496e-05,9.888446393155625e-06,5.591999299405427e-05,0.00020890917422983744,0.0002751694990443994,2.5428045987380315e-07,8.300747496581449e-07,6.338549380730037e-06,2.468244608079293e-06,-1.3573135635744901e-05,-6.786015390699648e-06,-9.175925825675618e-05,3.403724782502183e-05,-5.62644092392094e-08,-4.2502884888995565e-07,-8.575897108247628e-07,9.934144273744153e-07,-5.105367307738499e-07,-4.194027095912711e-06,-3.0238758584835346e-05,-4.917706692283317e-06,-2.2485178049516466e-07,-3.1684228476645576e-07,-2.2682659715249722e-06,-8.076226730448226e-07,100mV,1,68
