Freq,Vmod,IHr1,IHi1,VHr1,VHi1,IHr2,IHi2,VHr2,VHi2,IHr3,IHi3,VHr3,VHi3,IHr4,IHi4,VHr4,VHi4,IHr5,IHi5,VHr5,VHi5,IHr6,IHi6,VHr6,VHi6,IHr7,IHi7,VHr7,VHi7,IHr8,IHi8,VHr8,VHi8,IHr9,IHi9,VHr9,VHi9,IHr10,IHi10,VHr10,VHi10,Modulation,File Number,Rank,theta,Re{I1} Rot,Im{I1} Rot,Re{I2} Rot,Im{I2} Rot,Re{A1} Rot,Im{A1} Rot,Re{A2} Rot,Im{A2} Rot,Re{A1} Processed,Im{A1} Processed,Re{A2} Processed,Im{A2} Processed,I1 Mag (A * 10^6),I2 Mag (A * 10^6),I3 Mag (A * 10^6),I1_mag_div_g1,I2_mag_div_g2,h1_2nd,h1_4th,h1_6th,h2_2nd,h2_4th,h2_6th,"Re{A1}, 2nd order","Im{A1}, 2nd order","Re{A2}, 2nd order","Im{A2}, 2nd order","Re{A1}, 4th order","Im{A1}, 4th order","Re{A2}, 4th order","Im{A2}, 4th order","Re{A1}, 6th order","Im{A1}, 6th order","Re{A2}, 6th order","Im{A2}, 6th order"
0.1193355,0.0500021,1.4211921949079546e-05,1.4158159294731608e-05,0.05000208602214532,6.505213034913027e-19,-3.4362474730504554e-07,-3.1182014286551884e-07,-2.7117370451249665e-08,2.454510556472778e-07,-2.660540498444951e-06,-2.480286698689648e-06,-8.611143834823094e-07,2.9258413093523877e-07,1.149137212145765e-07,1.102510583754873e-07,-1.910705101020735e-07,5.293750701962239e-08,4.788176234132718e-07,4.3356280016353863e-07,3.644636502729197e-07,-2.0588413940549865e-07,-2.7845713856453222e-08,-2.9641946717983214e-08,-3.2432455636558254e-07,9.420657490941689e-08,-7.724693540173636e-08,-6.852853322969088e-08,5.919185602526472e-07,2.443520151654093e-07,5.059905239249331e-09,8.848813699750293e-09,7.143400990364487e-08,3.906528518117183e-08,9.572407860526323e-09,9.349993105364664e-09,-1.2337269194869111e-08,-6.477848674921283e-09,-1.212985369336058e-10,-4.103391860024238e-09,-4.9945004560347343e-08,-8.479426057261905e-08,50mV,2,2,1.5807503274108665,1.4211921949079546e-05,1.370533406159199e-05,-3.4362474730504554e-07,-3.1182014286551884e-07,0.00028422658092274903,0.00027409524585678407,-0.00013743843069839132,-0.00012471765037790056,0.00028422658092274903,0.0002831513726939538,-0.00013743843069839132,-0.00012471765037790056,20.06071285128532,0.46401483646229347,3.6373476396355766,0.5948919358536151,0.0019987802960511974,1,0.7630136691416044,0.8378970304932377,1,-0.1059362106725128,0.9611516885882616,0.00028422658092274903,0.0002831513726939538,-0.00013743843069839132,-0.00012471765037790056,0.0003725052281730495,0.0003710960683214247,0.0012973697079203947,0.0011772900841568515,0.0003392142119843005,0.0003379309895957902,-0.0001429934861793363,-0.0001297585509744936
0.1502404,0.0500033,1.5921205261976316e-05,1.593564487449172e-05,0.05000329070894379,0.0,-3.8445719690409034e-07,-3.362712971327924e-07,-4.690095821620061e-10,1.3286554748112188e-07,-2.985176112441406e-06,-2.76305038945408e-06,-7.397267390250375e-07,6.064745073272369e-07,1.2901519210250793e-07,1.1793141509511153e-07,-2.889807838906361e-07,2.585184625431422e-08,5.398848991134517e-07,4.807644598670132e-07,1.7241085782341942e-07,-1.1471537300601463e-07,-3.162785299738694e-08,-2.9616046792254357e-08,-1.4875853031933908e-07,8.089666976736214e-08,-8.911391870001746e-08,-7.56989752231826e-08,6.020112907504955e-07,7.987731868505311e-08,6.135114447527929e-09,7.527543779688037e-09,5.255887230871877e-08,-5.854089991812503e-08,1.2703572389776407e-08,1.0482407063427068e-08,-7.360918432280845e-08,4.2357641902793764e-08,-6.268148499958511e-10,-2.8717612564344093e-09,-1.4050036322813479e-07,-1.6957147794523182e-07,50mV,2,3,1.589660487238742,1.5921205261976316e-05,1.5365535533606806e-05,-3.8445719690409034e-07,-3.362712971327924e-07,0.0003184031497976709,0.00030729048660108413,-0.00015376263857201351,-0.00013449081546539675,0.0003184031497976709,0.000318691923042605,-0.00015376263857201351,-0.00013449081546539675,22.526197072739475,0.510769734348778,4.067643528746482,0.5953482241993379,0.001960874553907727,1,0.7630022497082933,0.8378928278994002,1,-0.10598950136129792,0.961201237861975,0.0003184031497976709,0.000318691923042605,-0.00015376263857201351,-0.00013449081546539675,0.00041730302881728195,0.00041768149853351735,0.0014507346161377447,0.0012689069552930844,0.0003800046249302653,0.00038034926715098703,-0.0001599692473493186,-0.00013991951962582592
0.1890121,0.0500043,1.7813925424780705e-05,1.7930127611902324e-05,0.05000429433350157,4.7704895589362195e-18,-4.282341713792049e-07,-3.71822515807814e-07,-3.2284033494299676e-08,-5.118120104231135e-08,-3.3420119163171134e-06,-3.0742935868627884e-06,-4.93237082468877e-07,4.7293110349376824e-07,1.4367269635056216e-07,1.302466666431436e-07,-3.9241381057831726e-07,1.1118778081904565e-07,6.045695125517701e-07,5.310399519157974e-07,3.4045841848784e-07,-9.254160624523055e-08,-3.507363146872734e-08,-3.249350247902938e-08,-3.3082306649660774e-07,2.0842982294746235e-07,-9.973363909763378e-08,-8.245567395643052e-08,5.719925655522712e-07,-1.1649310028700716e-07,6.606161329367303e-09,8.191322999785425e-09,-9.811906340831648e-08,1.0258735889090251e-07,1.4217436367989441e-08,1.1021392067547106e-08,-1.7142162822390542e-07,-9.028536139281328e-08,-4.81921479981098e-10,-3.025131486457322e-09,-1.0759250032941826e-07,-4.633549102885135e-08,50mV,2,4,1.600837465176335,1.7813925424780705e-05,1.721287894529418e-05,-4.282341713792049e-07,-3.71822515807814e-07,0.00035624791154878553,0.00034422801430800305,-0.00017126424865632276,-0.00014870346193587586,0.0003562479115487856,0.00035857175570398167,-0.00017126424865632276,-0.00014870346193587586,25.274995850024396,0.5671300457553685,4.540960769157916,0.5955563206494268,0.0019411355960968657,1,0.7629927359684577,0.8378893269067473,1,-0.10603389881386382,0.9612425220567624,0.0003562479115487856,0.00035857175570398167,-0.00017126424865632276,-0.00014870346193587586,0.0004669086542437449,0.00046995435054679875,0.001615183922992089,0.0014024143561571373,0.00042517299135907727,0.0004279464413608514,-0.00017816965513538674,-0.00015469921328250887
0.238186,0.0499862,1.9947985320778948e-05,2.0197601500857328e-05,0.049986213866815024,-8.673617379884035e-19,-4.782138379100112e-07,-4.1156847826017163e-07,1.9422638050397736e-07,-1.259595505952631e-07,-3.744312619726239e-06,-3.4154471531204877e-06,-7.331420116392729e-07,4.5094097144020854e-07,1.6041823365901323e-07,1.4368407536495475e-07,-2.9887728177542735e-07,-1.4862035114182129e-07,6.775833313021323e-07,5.839113881378608e-07,4.974517738059648e-07,-6.990481701648923e-08,-3.8901298812415857e-08,-3.5213078526598806e-08,-1.7510791834901675e-07,-1.711334455764932e-08,-1.1177811573484299e-07,-8.868580715755545e-08,6.025210842583135e-07,-1.7400057016698797e-07,7.024096153718212e-09,8.596072630822293e-09,7.330211857202485e-08,1.4353453974916157e-08,1.585307802118537e-08,1.0997235727888745e-08,-2.4739209561139354e-07,-1.8313384462469997e-07,-1.4209513070842785e-10,-2.966886717631325e-09,-1.4289875270845054e-08,-3.5529330170660006e-08,50mV,2,5,1.6150062146180244,1.9947985320778948e-05,1.9294078290538805e-05,-4.782138379100112e-07,-4.1156847826017163e-07,0.0003990697389870143,0.00038598799144793413,-0.00019139106232090696,-0.00016471821186997133,0.0003990697389870143,0.00040406343946497946,-0.00019139106232090696,-0.00016471821186997133,28.387765405988663,0.630933504472552,5.068052510580372,0.595867420819699,0.0019237272456396294,1,0.7631640983396671,0.8379524240933509,1,-0.10523420774822001,0.9604994342417743,0.0003990697389870143,0.00040406343946497946,-0.00019139106232090696,-0.00016471821186997133,0.0005229147176278691,0.000529458134029177,0.001818715286751843,0.0015652534987869236,0.00047624391017043766,0.00048220331828763264,-0.00019926202504428603,-0.00017149225288196155
0.3004808,0.0500005,2.2371496298662682e-05,2.2786870627431665e-05,0.05000053984856557,-4.7704895589362195e-18,-5.370877019077248e-07,-4.554718935735285e-07,-2.6025267873089056e-08,1.5523795032112354e-07,-4.200221655559973e-06,-3.8020731337623617e-06,-5.758348827805446e-07,4.059226084562085e-07,1.813961452786169e-07,1.6024352580219395e-07,-3.946783183610149e-07,-9.175906132730276e-08,7.577539947983818e-07,6.504708313567953e-07,1.9375508844232402e-07,-7.90854899644973e-08,-4.519545858049203e-08,-3.9941836154921177e-08,-3.140156785525633e-07,-4.9096709727704146e-08,-1.2380002919573103e-07,-1.0089222011987023e-07,6.468000111709893e-07,-3.803614822486544e-08,9.486208670677232e-09,1.0474580853317835e-08,3.5010369967697465e-08,-8.926633996700623e-09,1.676447946554314e-08,1.4456562604700359e-08,-1.2805787829110768e-08,1.3157380066289293e-08,-1.8723717593722264e-09,-4.385914157295705e-09,-2.0776084763537406e-07,1.197736781500765e-07,50mV,2,6,1.5467781906046543,2.2371496298662682e-05,2.164671467318136e-05,-5.370877019077248e-07,-4.554718935735285e-07,0.00044742509513733735,0.00043292961913494966,-0.0002148304417018144,-0.00018218482331955183,0.00044742509513733735,0.0004557324920179914,-0.0002148304417018144,-0.00018218482331955183,31.933138267830582,0.704214346187279,5.6654763321641814,0.5967738532368481,0.0019116770478191103,1,0.7630283251836778,0.8379024247373481,1,-0.10586781580950322,0.9610881028302984,0.00044742509513733735,0.0004557324920179914,-0.0002148304417018144,-0.00018218482331955183,0.000586380715328795,0.0005972681183339904,0.0020292327754109587,0.0017208707096344762,0.0005339823372364495,0.0005438968530981957,-0.00022352835402827527,-0.0001895610015180061
0.3780242,0.0500001,2.5046689225089612e-05,2.567672254664669e-05,0.0500001469264509,-4.7704895589362195e-18,-5.992684385740584e-07,-5.031817227596229e-07,-1.4216061979147113e-07,2.7328232785175864e-07,-4.702663511228609e-06,-4.218302764692472e-06,-6.439744315888812e-07,4.168850699063266e-07,2.0249513828417877e-07,1.7729139890771527e-07,-3.545476636263397e-07,-1.2067365012113867e-07,8.473163632187207e-07,7.160933912007811e-07,2.9160268804360563e-07,-1.1918171417942115e-07,-5.01970838701258e-08,-4.422521036264692e-08,-2.1730325736025553e-07,1.1475837706452582e-07,-1.3798561151700238e-07,-1.0987344805256442e-07,4.2505545835086663e-07,6.68239743610127e-08,1.067283951124645e-08,1.1822580829226238e-08,4.059088072726668e-08,-2.2947409377944078e-08,1.8482235513300588e-08,1.5540590211705484e-08,-4.494942042627945e-08,1.2028101749482521e-08,-2.0006308059368616e-09,-5.181204820633461e-09,-2.551717706597545e-07,-7.608697360542776e-08,50mV,2,7,1.5469032173807713,2.5046689225089612e-05,2.4242344192098796e-05,-5.992684385740584e-07,-5.031817227596229e-07,0.000500932312497656,0.0004848454591095252,-0.00023970596666167583,-0.00020127150621778825,0.000500932312497656,0.0005135329419014825,-0.00023970596666167583,-0.00020127150621778825,35.86963509537969,0.7825052763977582,6.317366723125478,0.5976455717885044,0.0018938496336534264,1,0.763032049585295,0.8379037956169565,1,-0.10585043526862337,0.9610719456825523,0.000500932312497656,0.0005135329419014825,-0.00023970596666167583,-0.00020127150621778825,0.0006565023222417861,0.0006730162149553031,0.0022645723284307594,0.0019014707469743393,0.0005978398893978212,0.000612878166428836,-0.00024941521572709825,-0.0002094239740551842
0.4763719,0.0500002,2.8071597795761148e-05,2.897724006296454e-05,0.05000017829498739,1.0842021724855044e-18,-6.690315438774164e-07,-5.54678861763309e-07,3.4279707890674094e-09,2.183817526889449e-07,-5.2692817953269384e-06,-4.678578246675399e-06,-7.841623847090677e-07,5.241425537286494e-07,2.259742954316669e-07,1.9583261892439982e-07,-1.3733561774626056e-07,-7.111705161445862e-08,9.478977724215379e-07,7.874154708152052e-07,3.14124945137823e-07,5.452591003391002e-08,-5.6074267973961435e-08,-4.870503159680215e-08,-4.094872732911834e-07,-6.84777056208273e-08,-1.5361168248700373e-07,-1.1919494059618988e-07,4.5631556703634175e-07,5.145410312879118e-08,1.1784763478654206e-08,1.325753941896651e-08,1.105470344822791e-07,1.2119050037800434e-07,2.005106279159558e-08,1.6078849085990414e-08,-2.0548763587353385e-07,-1.8236433321661656e-08,-2.3798737851107684e-09,-6.0020877499470054e-09,-4.193578588797357e-08,7.903826253970954e-08,50mV,2,8,1.5470717919300527,2.8071597795761148e-05,2.716968919517758e-05,-6.690315438774164e-07,-5.54678861763309e-07,0.0005614299539122918,0.0005433918462227042,-0.0002676107090016442,-0.00022186996237041665,0.0005614299539122918,0.0005795427346679993,-0.0002676107090016442,-0.00022186996237041665,40.34470280561823,0.869063775789809,7.046589604115464,0.5988113200195337,0.0018736850922681319,1,0.7630317522525635,0.8379036861732174,1,-0.10585182282137051,0.9610732355479481,0.0005614299539122918,0.0005795427346679993,-0.0002676107090016442,-0.00022186996237041665,0.0007357884547463217,0.0007595263669658806,0.002528163444603583,0.0020960429065527927,0.0006700411552984015,0.0006916579366237472,-0.0002784498611586746,-0.00023085645730621074
0.5978954,0.0500007,3.1404863851992644e-05,3.26558981911312e-05,0.05000071117886925,-2.8189256484623115e-18,-7.46521212011641e-07,-6.102233007489044e-07,4.126265676512835e-09,1.3945700454248063e-07,-5.892344993256083e-06,-5.171582622209626e-06,-2.1154042038610558e-07,4.163581784303609e-07,2.523129586859494e-07,2.1573271040384172e-07,-3.446531402732676e-07,-2.3427107290194386e-07,1.0580328087207427e-06,8.618622163149283e-07,2.8706343600271485e-07,1.8737844993614423e-08,-6.228286935990936e-08,-5.3507266108966616e-08,-2.692975233789271e-07,-9.405566634326472e-08,-1.7023126388990887e-07,-1.2856716457316266e-07,8.206373726512943e-07,5.543128234313602e-08,1.282899426043461e-08,1.49799679255997e-08,6.644092256804702e-08,-1.5738700710183107e-07,2.1581078600161603e-08,1.7293308856430315e-08,7.044373019410129e-09,-4.731984009138009e-08,-2.6219304130398145e-09,-7.11127424908514e-09,-1.1076090902917935e-07,1.1097200322624006e-07,50mV,2,9,1.5472849624134932,3.1404863851992644e-05,3.0387213016569464e-05,-7.46521212011641e-07,-6.102233007489044e-07,0.0006280883433766963,0.0006077356161568234,-0.0002985999904241047,-0.000244082376801032,0.0006280883433766963,0.0006531086742808545,-0.0002985999904241047,-0.000244082376801032,45.30643618992471,0.9641920953628573,7.839961501046457,0.6002384952298696,0.001855534278554091,1,0.7630267011812694,0.8379018269853112,1,-0.10587539448740935,0.961095148220187,0.0006280883433766963,0.0006531086742808545,-0.0002985999904241047,-0.000244082376801032,0.0008231538193936461,0.0008559447176222708,0.002820296366967625,0.002305373953813775,0.0007495965793946251,0.0007794572744048972,-0.00031068723109992785,-0.0002539627603500425
0.7515633,0.0500003,3.516780170117831e-05,3.685717780464514e-05,0.050000266668271315,-3.469446951953614e-18,-8.334062058336935e-07,-6.697066215094652e-07,2.1417566730418336e-08,1.69495648837902e-07,-6.593699170238581e-06,-5.712735280683035e-06,-2.9035472837967516e-07,5.572436787333508e-07,2.8146564758545576e-07,2.3715055683786936e-07,-2.07649902143121e-07,4.6637823565030775e-08,1.1811185041823283e-06,9.410424462896052e-07,2.2882388618272787e-07,1.0249318721685484e-07,-6.903604334381075e-08,-5.85987687094377e-08,-1.193594718366409e-07,2.073245108663473e-09,-1.8904005088353409e-07,-1.3830875992232962e-07,5.460063193025043e-07,-2.2924491948794157e-08,1.4325507706262827e-08,1.673831364192889e-08,-1.2175583630175002e-07,2.5017477953511687e-08,2.3660804625739395e-08,1.8285774639830106e-08,6.589410032753883e-08,1.0504847953074636e-07,-2.7942864031261e-09,-8.239452694533839e-09,-2.760484469924068e-07,5.7084261223830565e-08,50mV,2,10,1.5475422313341027,3.516780170117831e-05,3.400543256907233e-05,-8.334062058336935e-07,-6.697066215094652e-07,0.0007033522827888186,0.0006801050241328246,-0.000333358926474049,-0.00026787979119453285,0.0007033522827888186,0.0007371396246579143,-0.000333358926474049,-0.00026787979119453285,50.943359059023834,1.0691458566611642,8.724231377878835,0.6019790042506071,0.001835152653520739,1,0.7630309145883206,0.8379033778427843,1,-0.10585573192117037,0.9610768694549376,0.0007033522827888186,0.0007371396246579143,-0.000333358926474049,-0.00026787979119453285,0.0009217873998831352,0.0009660678362627345,0.0031491816307339677,0.002530612054092829,0.0008394193189668564,0.0008797429920329354,-0.0003468597955781719,-0.00027872878820448297
0.9486946,0.0499964,3.947146586856084e-05,4.1725842241440746e-05,0.04999641902368017,-4.119968255444917e-18,-9.325751689830686e-07,-7.337660412278658e-07,1.171525451671765e-07,-9.279228289720629e-08,-7.393936006894132e-06,-6.308233658359086e-06,-4.846381552323365e-07,4.5212835750210205e-07,3.1464746984921147e-07,2.603303683815654e-07,-1.0913522283048088e-07,-5.837015291705916e-08,1.3214411961639772e-06,1.025619311304805e-06,1.0186328704230789e-07,8.59772463525875e-08,-7.686611414228204e-08,-6.41573699118542e-08,-4.477331653252322e-07,-3.8649634956690945e-08,-2.0970740466723217e-07,-1.4714332257601863e-07,4.7050829517204796e-07,-7.647069877236891e-08,1.5810098450350145e-08,1.8754626761938394e-08,8.846019677818887e-08,-7.724962666047319e-08,2.5121648458377764e-08,1.8333778710010683e-08,-1.38753542387664e-07,-1.0631800495280766e-07,-2.696081225363234e-09,-9.407607311800864e-09,-1.0067784918884416e-07,-1.508698909617976e-07,50mV,2,11,1.5478691362612071,3.947146586856084e-05,3.812637548248165e-05,-9.325751689830686e-07,-7.337660412278658e-07,0.000789485859974605,0.0007625821254202941,-0.0003730835058075337,-0.0002935484625891618,0.0007894858599746049,0.0008345766168108526,-0.0003730835058075337,-0.0002935484625891618,57.43729214169627,1.1866377075851806,9.71926445583718,0.6040978522389308,0.0018128962538488337,1,0.7630673839033429,0.8379168033305507,1,-0.1056855417843996,0.9609186850533118,0.0007894858599746049,0.0008345766168108526,-0.0003730835058075337,-0.0002935484625891618,0.0010346214195869868,0.0010937128678488606,0.0035301281472221693,0.0027775650068389292,0.0009422007731991499,0.000996013701472006,-0.00038825710396799603,-0.00030548730829693015
1.195791,0.05,4.431445686113974e-05,4.723344893448767e-05,0.04999998417481391,2.168404344971009e-18,-1.0410860790405757e-06,-7.775461415864731e-07,-1.1811291607793759e-07,-4.068954434391023e-09,-8.298915297458925e-06,-6.953882472986029e-06,-1.1229652541454388e-06,9.693659701148414e-08,3.5059442493527104e-07,2.727999402878726e-07,-2.709343852210432e-07,3.361972151863924e-08,1.4840994944889171e-06,1.1148779488573476e-06,3.366181519505757e-07,5.013865860861284e-08,-8.545797409404674e-08,-6.224046991156774e-08,-2.9414556409006086e-07,1.5612641656927084e-07,-2.388939583497695e-07,-1.5722782337550032e-07,4.959578489143408e-07,2.216086733124019e-08,1.7503718913653235e-08,1.527714337889317e-08,1.690291757638256e-08,2.417784867641285e-08,3.213599378930911e-08,1.9344485062218954e-08,-1.227322992319485e-07,-3.7052007511642e-08,-3.695545135738334e-09,-6.8264085621183835e-09,-2.2838404154144726e-07,8.937551615534025e-08,50mV,2,12,1.5482129671204432,4.431445686113974e-05,4.2696143799279436e-05,-1.0410860790405757e-06,-7.775461415864731e-07,0.000886289417736694,0.0008539231462554426,-0.00041643469522245044,-0.0003110186535116808,0.000886289417736694,0.0009446692776810955,-0.00041643469522245044,-0.0003110186535116808,64.76704243011773,1.2993991789546782,10.827210008238504,0.6067404847970284,0.001768206443775678,1,0.7630335922551248,0.8379043634544721,1,-0.1058432361427506,0.9610652534479476,0.000886289417736694,0.0009446692776810955,-0.00041643469522245044,-0.0003110186535116808,0.001161533943895301,0.0012380441533237764,0.003934447872141831,0.0029384839773059323,0.0010577453184307843,0.0011274189739106481,-0.0004333053283618738,-0.0003236186641810851
0.0946587,0.1000034,1.5562153198496174e-05,1.5868038114978436e-05,0.10000336365640748,8.673617379884035e-18,-3.0916883760590816e-07,-2.587331415733809e-07,6.22984043859974e-08,-1.3291200203902927e-08,-5.9253065200528944e-06,-5.6244962202235756e-06,-2.1792335949792496e-06,4.354580256408943e-07,2.3574568551747026e-07,2.313237402483813e-07,-2.485465684046678e-07,-9.844113029944883e-08,2.463522440034162e-06,2.3033529101842774e-06,1.0379110453577206e-06,-2.576331805177027e-07,-1.4183019091993754e-07,-1.3825326796870542e-07,2.088433048674721e-08,1.0555428781391494e-07,-9.805805463979807e-07,-8.992372484113907e-07,3.590070756169617e-07,7.381361616702648e-08,7.185394669282102e-08,7.118484435304134e-08,1.3147119607612092e-08,-1.4937625189404863e-08,3.7497365651118666e-07,3.357198093618913e-07,4.5207481772625285e-08,-1.714275573903869e-07,-3.2830162883619585e-08,-3.4545916995401875e-08,2.923572166765724e-08,-1.1695497629580803e-07,100mV,1,1,1.5736262203536047,1.5562153198496174e-05,1.5149668452899734e-05,-3.0916883760590816e-07,-2.587331415733809e-07,0.00015561629758739686,0.00015149158887246142,-3.0914803990042696e-05,-2.587157366637582e-05,0.00015561629758739686,0.00015867504386650428,-3.0914803990042696e-05,-2.587157366637582e-05,22.225553891677773,0.4031478744766237,8.169713280641533,0.740029229958808,0.0019498541521590423,1,0.05207000201535528,1.2501650434542464,1,-3.423673323928342,13.649181016575856,0.00015561629758739686,0.00015867504386650428,-3.0914803990042696e-05,-2.587157366637582e-05,0.0029885978790918062,0.0030473408435765285,9.029717810392866e-06,7.556671217886707e-06,0.0001244766028311142,0.00012692327680838045,-2.2649566997828732e-06,-1.8954671078767895e-06
0.1193355,0.1000044,1.7449510988208515e-05,1.7937870304382964e-05,0.10000437164591588,7.589415207398531e-18,-3.4471704833704803e-07,-2.724999769869047e-07,3.576497480906423e-08,1.1378727836325838e-07,-6.648908088971083e-06,-6.2888585746286695e-06,-2.2525544136761055e-06,6.620457229169345e-07,2.637712385231989e-07,2.528725537794719e-07,-1.8961193236192858e-07,3.174466800022931e-08,2.7671418088726343e-06,2.569164863210361e-06,9.028470047767207e-07,-2.9309987408578783e-07,-1.5901094686786433e-07,-1.5027702734526872e-07,2.6620992153388768e-08,5.1161794416128744e-08,-1.103244097389217e-06,-9.988353727955097e-07,4.884396059271723e-07,9.937159424693223e-09,8.07559226213294e-08,7.61571608352952e-08,1.3853420689399552e-07,7.325924478385621e-08,4.230611569072087e-07,3.7097767883969944e-07,-4.0697948888806556e-08,-2.703183106549683e-07,-3.703356662946457e-08,-3.5850369963153146e-08,-9.255395114371385e-08,-8.262776581091528e-08,100mV,1,2,1.5807399439491245,1.7449510988208515e-05,1.703221803048609e-05,-3.4471704833704803e-07,-2.724999769869047e-07,0.0001744874819072086,0.00017031473474771514,-3.44686910695799e-05,-2.7247615308093182e-05,0.0001744874819072086,0.00017937086158488488,-3.44686910695799e-05,-2.7247615308093182e-05,25.02503995570185,0.43941561291341286,9.151924439551808,0.7421069517530976,0.0018928172115461254,1,0.05205089249197026,1.2501942397256638,1,-3.4237625017041386,13.649780196375993,0.0001744874819072086,0.00017937086158488488,-3.44686910695799e-05,-2.7247615308093182e-05,0.0033522476475139457,0.0034460669740207796,1.0067488925538353e-05,7.958383589554181e-06,0.00013956829775947234,0.00014347439452628183,-2.525219496115499e-06,-1.996194438012079e-06
0.1502404,0.100006,1.9558870647396766e-05,2.027603660547249e-05,0.1000059931044547,5.637851296924623e-18,-3.839523344635231e-07,-2.8559290730828475e-07,-1.460794742982208e-07,1.936862016936462e-07,-7.458371935712718e-06,-7.022147151505802e-06,-2.165392989105746e-06,6.793893136098827e-07,2.9519072634074497e-07,2.762320892943283e-07,-2.1494613474562053e-07,-1.219795415517911e-07,3.1068410143025546e-06,2.858408707240574e-06,9.768552792156876e-07,-3.1537286384276147e-07,-1.7843856015108748e-07,-1.6327523881918115e-07,3.5030414270045085e-08,9.730937776991522e-08,-1.2408126992873797e-06,-1.105974589132282e-06,4.9771885973228e-07,9.305990370641007e-08,9.098342209058238e-08,8.129212289484391e-08,1.0581837403279292e-07,5.704323365517403e-08,4.773313546185963e-07,4.078137409133897e-07,7.595215883866117e-08,-7.592428668713911e-08,-4.2092539815263614e-08,-3.7104073054228935e-08,-3.996337979811628e-08,-2.3007064967489333e-08,100mV,1,3,1.5896473715599708,1.9558870647396766e-05,1.9135824631320875e-05,-3.839523344635231e-07,-2.8559290730828475e-07,0.00019557698534094681,0.0001913467787008905,-3.839063172714307e-05,-2.8555867862285634e-05,0.00019557698534094681,0.00020274821514241136,-3.839063172714307e-05,-2.8555867862285634e-05,28.17209756883678,0.47852137240126236,10.243918320097448,0.7445645709934183,0.001837071227094103,1,0.05202015238310731,1.2502412077001033,1,-3.423905955545499,13.650744082721694,0.00019557698534094681,0.00020274821514241136,-3.839063172714307e-05,-2.8555867862285634e-05,0.0037596388395905052,0.0038974936799349037,1.1212525176097206e-05,8.340143751914497e-06,0.0001564314023057382,0.00016216727931674831,-2.8123471874134443e-06,-2.0918909393686432e-06
0.1890121,0.1000078,2.1900493915135354e-05,2.2920480932377243e-05,0.10000779878585211,-2.6020852139652106e-18,-4.272289544434169e-07,-3.0931187482016425e-07,-1.4799691944600718e-07,3.737395016345843e-08,-8.35720705349337e-06,-7.830355637864174e-06,-1.993258104894924e-06,8.569273065361552e-07,3.2972915465704317e-07,3.0701771957815736e-07,-2.7070349634691085e-07,-3.2284029257355475e-07,3.484580595955514e-06,3.173212898867696e-06,1.237795114029341e-06,-3.1555212657177315e-07,-1.9970224502232722e-07,-1.8050603343122937e-07,1.1900924470316393e-07,1.0889510388688951e-07,-1.3929714284278018e-06,-1.2177579761575956e-06,4.237805049756833e-07,6.977085790499963e-08,1.0174467342872936e-07,8.873890598919696e-08,-2.1483470386475947e-08,-5.138342468110777e-08,5.3601092248081e-07,4.431257314611096e-07,-3.6031125660974256e-09,4.811747313589538e-08,-4.6898444311084004e-08,-3.972590385380078e-08,-9.693078877322164e-08,6.455097824966115e-08,100mV,1,4,1.6008247377403988,2.1900493915135354e-05,2.1485994929011917e-05,-4.272289544434169e-07,-3.0931187482016425e-07,0.00021898786075705097,0.00021484319412949117,-4.271623248954513e-05,-3.0926363532191554e-05,0.00021898786075705097,0.00022918693552546977,-4.271623248954513e-05,-3.0926363532191554e-05,31.70142078674628,0.5274451776436866,11.452396218712947,0.7469825765805476,0.0018053048273083897,1,0.0519859191341534,1.2502935158273745,1,-3.424065710707284,13.651817542171118,0.00021898786075705097,0.00022918693552546977,-4.271623248954513e-05,-3.0926363532191554e-05,0.004212445685377555,0.004408634863876051,1.2475295773667133e-05,9.032059003856945e-06,0.00017514916136483123,0.00018330650573182143,-3.128977687959324e-06,-2.2653660171371717e-06
